Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date;Scheme Classification;Scheme Type;Scheme Category;Fund Family;Fund ID;Scheme Short Name
119730;INF200K01RK9;INF200K01RL7;SBI FMCG FUND - DIRECT PLAN - DIVIDEND;84.6520;84.2287;84.6520;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI FMCG FUND
120575;INF200K01RM5;-;SBI FMCG FUND - DIRECT PLAN - GROWTH;101.7763;101.2674;101.7763;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI FMCG FUND
120576;INF200K01VR6;-;SBI FMCG FUND - REGULAR - GROWTH;97.3027;96.8162;97.3027;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI FMCG FUND
100645;INF200K01404;INF200K01412;SBI FMCG FUND - REGULAR PLAN - DIVIDEND;69.2300;68.8839;69.2300;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI FMCG FUND
119695;INF200K01RQ6;INF200K01RR4;SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND;14.9848;14.8350;14.9848;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI INFRASTRUCTURE FUND
106095;INF200K01CU0;INF200K01CV8;SBI INFRASTRUCTURE FUND - REGULAR PLAN - DIVIDEND (6/7/2007);14.6434;14.4970;14.6434;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI INFRASTRUCTURE FUND
119700;INF200K01RS2;-;SBI INFRASTRUCTURE FUND - SERIES I - DIRECT PLAN - GROWTH;15.0026;14.8526;15.0026;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI INFRASTRUCTURE FUND
106096;INF200K01CT2;-;SBI INFRASTRUCTURE FUND - SERIES I - REGULAR PLAN - GROWTH (6/7/2007);14.6420;14.4956;14.6420;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI INFRASTRUCTURE FUND
119731;INF200K01RT0;INF200K01RU8;SBI IT FUND - DIRECT PLAN - DIVIDEND;38.7254;38.5318;38.7254;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI IT FUND
120578;INF200K01RV6;-;SBI IT FUND - DIRECT PLAN - GROWTH;46.4157;46.1836;46.4157;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI IT FUND
100643;INF200K01420;INF200K01438;SBI IT FUND - REGULAR PLAN - DIVIDEND;31.4206;31.2635;31.4206;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI IT FUND
120577;INF200K01VS4;-;SBI IT FUND - REGULAR PLAN - GROWTH;44.4919;44.2694;44.4919;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI IT FUND
119613;INF200K01RZ7;INF200K01SA8;SBI Magnum COMMA Fund - DIRECT PLAN - Dividend;25.3201;25.0669;25.3201;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum COMMA Fund
103146;INF200K01313;INF200K01321;SBI Magnum COMMA Fund - REGULAR PLAN - Dividend;24.6372;24.3908;24.6372;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum COMMA Fund
119705;INF200K01SB6;-;SBI Magnum COMMA Fund - DIRECT PLAN - Growth;37.4622;37.0876;37.4622;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum COMMA Fund
103145;INF200K01339;-;SBI Magnum COMMA Fund - REGULAR PLAN - Growth;36.4790;36.1142;36.4790;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum COMMA Fund
119708;INF200K01SC4;INF200K01SD2;SBI Magnum Equity Fund - DIRECT PLAN -Dividend;37.7096;37.3325;37.7096;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Equity Fund
119709;INF200K01SE0;-;SBI Magnum Equity Fund - DIRECT PLAN -GROWTH;94.1722;93.2305;94.1722;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Equity Fund
101295;INF200K01198;INF200K01206;SBI Magnum Equity Fund - REGULAR PLAN - Dividend;31.8605;31.5419;31.8605;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Equity Fund
104523;INF200K01214;-;SBI Magnum Equity Fund- REGULAR PLAN - Growth;91.2159;90.3037;91.2159;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Equity Fund
119710;INF200K01SL5;INF200K01SM3;SBI MAGNUM GLOBAL FUND - DIRECT PLAN - DIVIDEND;61.4936;60.8787;61.4936;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM GLOBAL FUND
103114;INF200K01255;INF200K01263;SBI MAGNUM GLOBAL FUND - REGULAR PLAN -DIVIDEND;50.6834;50.1766;50.6834;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM GLOBAL FUND
119711;INF200K01SN1;-;SBI MAGNUM GLOBAL FUND - DIRECT PLAN -GROWTH;157.5197;155.9445;157.5197;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM GLOBAL FUND
103034;INF200K01271;-;SBI MAGNUM GLOBAL FUND - REGULAR PLAN -GROWTH;151.7108;150.1937;151.7108;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM GLOBAL FUND
119715;INF200K01TN9;INF200K01TO7;SBI Magnum MIDCAP FUND - DIRECT PLAN -DIVIDEND;47.2285;46.7562;47.2285;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum MIDCAP FUND
102942;INF200K01578;INF200K01586;SBI Magnum MIDCAP FUND - REGULAR PLAN -DIVIDEND;32.6785;32.3517;32.6785;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum MIDCAP FUND
119716;INF200K01TP4;-;SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH;78.9814;78.1916;78.9814;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum MIDCAP FUND
102941;INF200K01560;-;SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH;75.7961;75.0381;75.7961;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum MIDCAP FUND
119717;INF200K01UE6;INF200K01UF3;SBI Magnum Multicap Fund - DIRECT PLAN -Dividend Option;27.4397;27.1653;27.4397;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multicap Fund
103216;INF200K01230;INF200K01248;SBI Magnum Multicap Fund - REGULAR PLAN -Dividend Option;23.7317;23.4944;23.7317;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multicap Fund
119718;INF200K01UG1;-;SBI Magnum Multicap Fund - DIRECT PLAN - Growth Option;45.5161;45.0609;45.5161;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multicap Fund
103215;INF200K01222;-;SBI Magnum Multicap Fund - REGULAR PLAN -Growth Option;43.9099;43.4708;43.9099;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multicap Fund
101530;INF200K01289;INF200K01297;SBI Magnum Multiplier Fund - REGULAR PLAN -Dividend;99.3206;98.3274;99.3206;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multiplier Fund
119720;INF200K01UH9;INF200K01UI7;SBI Magnum Multiplier Fund -DIRECT PLAN -Dividend;116.8212;115.6530;116.8212;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multiplier Fund
103024;INF200K01305;-;SBI Magnum Multiplier Fund - REGULAR PLAN -Growth;196.8591;194.8905;196.8591;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multiplier Fund
119721;INF200K01UJ5;-;SBI Magnum Multiplier Fund -DIRECT PLAN -Growth;200.6334;198.6271;200.6334;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Magnum Multiplier Fund
119827;INF200K01TE8;-;SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH;86.0422;86.0422;86.0422;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI NIFTY INDEX FUND
102272;INF200K01537;-;SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH;84.3548;84.3548;84.3548;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI NIFTY INDEX FUND
119826;INF200K01TC2;INF200K01TD0;SBI NIFTY INDEX FUND - DIRECT PLAN - DIVIDEND;44.1622;44.1622;44.1622;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI NIFTY INDEX FUND
102273;INF200K01545;INF200K01552;SBI NIFTY INDEX FUND- REGULAR PLAN - DIVIDEND;43.2124;43.2124;43.2124;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI NIFTY INDEX FUND
119782;INF200K01UN7;INF200K01UO5;SBI PHARMA - DIRECT PLAN -DIVIDEND;104.3916;103.8696;104.3916;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PHARMA
100644;INF200K01453;INF200K01461;SBI PHARMA - REGULAR PLAN - DIVIDEND;90.1712;89.7203;90.1712;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PHARMA
119783;INF200K01UP2;-;SBI PHARMA - DIRECT PLAN -GROWTH;126.7643;126.1305;126.7643;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PHARMA
102823;INF200K01446;-;SBI PHARMA - REGULAR PLAN -GROWTH;120.7371;120.1334;120.7371;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PHARMA
119733;INF200K01UW8;INF200K01UX6;SBI PSU Fund - DIRECT PLAN - DIVIDEND;12.2988;12.1758;12.2988;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PSU Fund
119732;INF200K01UY4;-;SBI PSU Fund - DIRECT PLAN - GROWTH;12.3113;12.1882;12.3113;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PSU Fund
112923;INF200K01BD8;INF200K01BE6;SBI PSU Fund - REGULAR PLAN -Dividend;12.0468;11.9263;12.0468;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PSU Fund
113099;INF200K01BC0;-;SBI PSU Fund - REGULAR PLAN -Growth;12.0479;11.9274;12.0479;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI PSU Fund
125494;INF200K01T28;-;SBI Smal & Midcap - Regular Plan - Growth;45.3454;44.8919;45.3454;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Smal & Midcap
125496;INF200K01T69;INF200K01T77;SBI Small & Midcap - Direct Plan - Dividend;41.3984;40.9844;41.3984;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Small & Midcap
125497;INF200K01T51;-;SBI Small & Midcap - Direct Plan - Growth;47.6533;47.1768;47.6533;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Small & Midcap
125495;INF200K01T36;INF200K01T44;SBI Small & Midcap - Regular Plan - Dividend;34.1059;33.7648;34.1059;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI Small & Midcap
102208;INF200K01511;INF200K01529;SBI MAGNUM NRI FLEXIASSET PLAN-DIVIDEND;30.3025;29.9995;30.3025;05-Oct-2012;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM NRI FLEXIASSET PLAN
102207;INF200K01503;-;SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH;30.1918;29.8899;30.1918;05-Oct-2012;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI MAGNUM NRI FLEXIASSET PLAN
104763;INF200K01CX4;INF200K01CY2;SBI ONE INDIA FUND - DIVIDEND (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010);10.43;10.33;10.43;10-Aug-2012;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI ONE INDIA FUND
104762;INF200K01CW6;-;SBI ONE INDIA FUND - GROWTH (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010);10.43;10.33;10.43;10-Aug-2012;Open Ended Schemes(Growth);Open Ended Schemes;Growth;SBI Mutual Fund;22;SBI ONE INDIA FUND
125711;INF680P01042;-;Shriram Equity and Debt Opportunities Fund;15.7278;15.5705;15.7278;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Shriram Mutual Fund;67;Shriram Equity and Debt Opportunities Fund
125712;INF680P01059;INF680P01067;Shriram Equity and Debt Opportunities Fund- (Direct) Dividend;12.5163;12.3911;12.5163;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Shriram Mutual Fund;67;Shriram Equity and Debt Opportunities Fund
125714;INF680P01026;INF680P01034;Shriram Equity and Debt Opportunities Fund- Dividend;12.3034;12.1804;12.3034;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Shriram Mutual Fund;67;Shriram Equity and Debt Opportunities Fund
125713;INF680P01018;-;Shriram Equity and Debt Opportunities Fund-Growth;15.3903;15.2364;15.3903;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Shriram Mutual Fund;67;Shriram Equity and Debt Opportunities Fund
112295;INF903J01892;INF903J01900;Sundaram PSU Opportunities Dividend Option;11.0715;11.0715;11.0715;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram PSU Opportunities Dividend Option
112294;INF903J01884;-;Sundaram PSU Opportunities Growth Option;12.1591;12.1591;12.1591;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram PSU Opportunities Growth Option
119587;INF903J01NC6;INF903J01ND4;Sundaram Select Thematic Funds PSU Opportunities - Direct Plan - Dividend Option;11.2520;11.2520;11.2520;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Select Thematic Funds PSU Opportunities
119586;INF903J01NE2;-;Sundaram Select Thematic Funds PSU Opportunities -Direct Plan - Growth Option;12.3490;12.3490;12.3490;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Select Thematic Funds PSU Opportunities
119600;INF903J01MW6;INF903J01MX4;Sundaram Entertainment Opportunities Fund - Direct Plan - Dividend Option;15.6453;15.4888;15.6453;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
109132;INF903J01694;INF903J01702;Sundaram Entertainment Opportunities Fund - Inst Dividend;0.0000;0.0000;0.0000;26-Sep-2013;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
109130;INF903J01710;-;Sundaram Entertainment Opportunities Fund - Inst Growth;21.7750;21.5573;21.7750;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
109131;INF903J01660;INF903J01678;Sundaram Entertainment Opportunities Fund - Regular Dividend;15.4447;15.2903;15.4447;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
109129;INF903J01686;-;Sundaram Entertainment Opportunities Fund - Regular Growth;21.0981;20.8871;21.0981;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
119599;INF903J01MY2;-;Sundaram Entertainment Opportunities Fund -Direct Plan - Growth Option;21.3857;21.1718;21.3857;22-Jul-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Entertainment Opportunities Fund
119565;INF903J01PP3;INF903J01PQ1;Sundaram Equity Multiplier - Direct Plan - Dividend Option;20.5412;20.3358;20.5412;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Multiplier
119566;INF903J01PR9;-;Sundaram Equity Multiplier - Direct Plan - Growth Option;30.3717;30.0680;30.3717;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Multiplier
105000;INF903J01DU9;INF903J01DV7;Sundaram Equity Multiplier Fund Dividend;19.9340;19.7347;19.9340;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Multiplier Fund Dividend
105001;INF903J01DT1;-;Sundaram Equity Multiplier Fund Growth;29.6210;29.3248;29.6210;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Multiplier Fund Growth
119573;INF903J01NO1;INF903J01NP8;Sundaram Equity plus - Direct Plan - Dividend Option;11.9502;11.8307;11.9502;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity plus
119572;INF903J01NQ6;-;Sundaram Equity plus - Direct Plan - Growth Option;15.3173;15.1641;15.3173;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity plus
115242;INF903J01CL0;INF903J01CM8;Sundaram Equity Plus- Dividend Option;11.5401;11.4247;11.5401;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Plus
115241;INF903J01CK2;-;Sundaram Equity Plus- Growth Option;14.8441;14.6957;14.8441;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Equity Plus
119596;INF903J01MZ9;INF903J01NA0;Sundaram Financial Services Opportunities Fund - Direct Plan - Dividend Option;21.2454;21.0329;21.2454;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund
119597;INF903J01NB8;-;Sundaram Financial Services Opportunities Fund - Direct Plan - Growth Option;39.2412;38.8488;39.2412;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund
109060;INF903J01637;INF903J01645;Sundaram Financial Services Opportunities Fund Inst Dividend;21.5392;21.3238;21.5392;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund Inst Dividend
109061;INF903J01652;-;Sundaram Financial Services Opportunities Fund Inst Growth;40.3486;39.9451;40.3486;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund Inst Growth
109058;INF903J01603;INF903J01611;Sundaram Financial Services Opportunities Fund Reg Dividend;20.6563;20.4497;20.6563;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund Reg Dividend
109059;INF903J01629;-;Sundaram Financial Services Opportunities Fund Reg Growth;38.3253;37.9420;38.3253;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Financial Services Opportunities Fund Reg Growth
119593;INF903J01MQ8;INF903J01MR6;Sundaram Growth Fund - Direct Plan - Dividend Option;10.8084;10.5922;10.8084;16-Sep-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Growth Fund
119592;INF903J01MS4;-;Sundaram Growth Fund - Direct Plan - Growth Option;122.0254;119.5849;122.0254;16-Sep-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Growth Fund
112063;INF903J01363;INF903J01371;Sundaram Growth Fund- Inst Dividend;11.3979;11.1699;11.3979;16-Sep-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Growth Fund
100612;INF903J01330;INF903J01348;Sundaram Growth Fund-Dividend;10.7271;10.5126;10.7271;16-Sep-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Growth Fund
100613;INF903J01355;-;Sundaram Growth Fund-Growth;119.9317;117.5331;119.9317;16-Sep-2016;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Growth Fund
129212;INF903J01F92;-;Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth;32.7047;32.3777;32.7047;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth
129213;INF903J01F68;-;Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Regular Plan Growth;32.0956;31.7746;32.0956;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Regular Plan Growth
129211;INF903J01G00;INF903J01G18;Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Direct Plan Dividend;30.1428;29.8414;30.1428;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Direct Plan Dividend
129210;INF903J01F76;INF903J01F84;Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Regular Plan Dividend;29.5554;29.2598;29.5554;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Infrastructure Advantage Fund (Merger of Capex & Energy Opportunities) Regular Plan Dividend
103743;INF903J01546;INF903J01553;Sundaram Rural India Fund Dividend;22.8102;22.5821;22.8102;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Rural India Fund Dividend
113373;INF903J01579;INF903J01587;Sundaram Rural India Fund Inst Dividend;36.2148;35.8527;36.2148;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Rural India Fund Inst Dividend
119594;INF903J01NF9;INF903J01NG7;Sundaram Select Thematic Funds Rural India Fund - Direct Plan - Dividend Option;23.4620;23.2274;23.4620;09-Aug-2017;Open Ended Schemes(Growth);Open Ended Schemes;Growth;Sundaram Mutual Fund;33;Sundaram Select Thematic Funds Rural India Fund
